source,outer_key,name,group,oracle,untuned_J,raw_R+B,raw_R+P+B,selected_model,selected_alpha,selected,B_nested,B_alpha,B_inner_score,R+B_nested,R+B_alpha,R+B_inner_score,R+P+B_nested,R+P+B_alpha,R+P+B_inner_score,full7_nested,full7_alpha,full7_inner_score
g5_3deg_0deg,E,Group_E2_45809_3deg_0deg,E,1.003847299837391,1.0468894235222477,1.0468894235222477,1.0468894235222477,B,0.01,1.0468894235222477,1.0468894235222477,0.01,4.597797747077276,1.045790220154128,100.0,4.7385632941696985,1.045790220154128,0.01,4.838161281282031,1.0588903223261552,100.0,5.358662041946046
g5_3deg_30deg,E,Group_E2_45809_3deg_30deg,E,1.0177750504361158,1.0790967352096437,1.0790967352096437,1.0790967352096437,B,0.01,1.0790967352096437,1.0790967352096437,0.01,4.597797747077276,1.0675833269589319,100.0,4.7385632941696985,1.0675833269589319,0.01,4.838161281282031,1.1030952241560044,100.0,5.358662041946046
g5_3deg_45deg,E,Group_E2_45809_3deg_45deg,E,1.012412623780782,1.0689734379906186,1.0689734379906186,1.0689734379906186,B,0.01,1.0689734379906186,1.0689734379906186,0.01,4.597797747077276,1.0427248224477894,100.0,4.7385632941696985,1.0427248224477894,0.01,4.838161281282031,1.0871486248452975,100.0,5.358662041946046
g5_3deg_60deg,E,Group_E2_45809_3deg_60deg,E,1.066308181729581,1.1679040850989748,1.1679040850989748,1.1679040850989748,B,0.01,1.1679040850989748,1.1679040850989748,0.01,4.597797747077276,1.13211027364189,100.0,4.7385632941696985,1.13211027364189,0.01,4.838161281282031,1.1817909590522935,100.0,5.358662041946046
g5_3deg_0deg,E,Group_E3_45811_3deg_0deg,E,1.0081760436604241,1.7540731233931948,1.7540731233931948,1.7540731233931948,B,0.01,1.7540731233931948,1.7540731233931948,0.01,4.597797747077276,1.6944797610438564,100.0,4.7385632941696985,1.7042501785401694,0.01,4.838161281282031,1.673011740096943,100.0,5.358662041946046
g5_3deg_30deg,E,Group_E3_45811_3deg_30deg,E,1.0151615412548955,2.2381051834122547,2.2381051834122547,2.2381051834122547,B,0.01,2.2381051834122547,2.2381051834122547,0.01,4.597797747077276,2.103583388476902,100.0,4.7385632941696985,2.1259846289264197,0.01,4.838161281282031,2.050361724036965,100.0,5.358662041946046
g5_3deg_45deg,E,Group_E3_45811_3deg_45deg,E,1.0497514204275546,2.6220088825651406,2.6220088825651406,2.6220088825651406,B,0.01,2.6220088825651406,2.6220088825651406,0.01,4.597797747077276,2.470872589382943,100.0,4.7385632941696985,2.5644757982511317,0.01,4.838161281282031,2.3565080702174996,100.0,5.358662041946046
g5_3deg_60deg,E,Group_E3_45811_3deg_60deg,E,1.0378459362391832,2.512300473035363,2.512300473035363,2.512300473035363,B,0.01,2.512300473035363,2.512300473035363,0.01,4.597797747077276,2.6434421141296602,100.0,4.7385632941696985,2.6277413659056537,0.01,4.838161281282031,2.410890283220045,100.0,5.358662041946046
g5_3deg_0deg,E,Group_E4_46012_3deg_0deg,E,1.0023056296182073,1.0326382077814495,1.0326382077814495,1.0326382077814495,B,0.01,1.0326382077814495,1.0326382077814495,0.01,4.597797747077276,1.0277270620446792,100.0,4.7385632941696985,1.0277270620446792,0.01,4.838161281282031,1.0393334316518772,100.0,5.358662041946046
g5_3deg_30deg,E,Group_E4_46012_3deg_30deg,E,1.0039719505252809,1.0565794694260362,1.0565794694260362,1.0565794694260362,B,0.01,1.0565794694260362,1.0565794694260362,0.01,4.597797747077276,1.054731158486705,100.0,4.7385632941696985,1.054731158486705,0.01,4.838161281282031,1.084070909950963,100.0,5.358662041946046
g5_3deg_45deg,E,Group_E4_46012_3deg_45deg,E,1.0130906442705911,1.1687439981029788,1.1687439981029788,1.1687439981029788,B,0.01,1.1687439981029788,1.1687439981029788,0.01,4.597797747077276,1.1634732447004446,100.0,4.7385632941696985,1.1634732447004446,0.01,4.838161281282031,1.1844597381000288,100.0,5.358662041946046
g5_3deg_60deg,E,Group_E4_46012_3deg_60deg,E,1.0880787279516555,1.1891649190904467,1.1891649190904467,1.1891649190904467,B,0.01,1.1891649190904467,1.1891649190904467,0.01,4.597797747077276,1.1992024137974848,100.0,4.7385632941696985,1.1992024137974848,0.01,4.838161281282031,1.2005339895571916,100.0,5.358662041946046
g5_3deg_0deg,E,Group_E5_55280_3deg_0deg,E,1.0164498928383499,1.3281806400229152,1.3069599340231015,1.3281806400229152,B,0.01,1.3069599340231015,1.3069599340231015,0.01,4.597797747077276,1.3982670584547825,100.0,4.7385632941696985,1.3982670584547825,0.01,4.838161281282031,1.3069599340231015,100.0,5.358662041946046
g5_3deg_30deg,E,Group_E5_55280_3deg_30deg,E,1.0487107152749198,1.4125532177200173,1.455726029616942,1.4125532177200173,B,0.01,1.455726029616942,1.455726029616942,0.01,4.597797747077276,1.5314664778725933,100.0,4.7385632941696985,1.496028287494087,0.01,4.838161281282031,1.455726029616942,100.0,5.358662041946046
g5_3deg_45deg,E,Group_E5_55280_3deg_45deg,E,1.0999646585358018,1.3818851248755015,1.4789587329037412,1.3818851248755015,B,0.01,1.4789587329037412,1.4789587329037412,0.01,4.597797747077276,1.4856610390390474,100.0,4.7385632941696985,1.4098440819810218,0.01,4.838161281282031,1.4789587329037412,100.0,5.358662041946046
g5_3deg_60deg,E,Group_E5_55280_3deg_60deg,E,1.0,1.3303617092257845,1.6483288327204002,1.3303617092257845,B,0.01,1.6483288327204002,1.6483288327204002,0.01,4.597797747077276,1.5009699529009284,100.0,4.7385632941696985,1.3799268729080412,0.01,4.838161281282031,1.4751137545655257,100.0,5.358662041946046
g5_3deg_0deg,E,Group_E6_59197_3deg_0deg,E,1.0759889874003898,1.2279670375721148,1.2279670375721148,1.2279670375721148,B,0.01,1.2279670375721148,1.2279670375721148,0.01,4.597797747077276,1.2279670375721148,100.0,4.7385632941696985,1.2279670375721148,0.01,4.838161281282031,1.265961455901364,100.0,5.358662041946046
g5_3deg_0deg,E,Group_E7_61384_3deg_0deg,E,1.0,1.175323271051939,1.175323271051939,1.175323271051939,B,0.01,1.175323271051939,1.175323271051939,0.01,4.597797747077276,1.4151499285529356,100.0,4.7385632941696985,1.4151499285529356,0.01,4.838161281282031,1.175323271051939,100.0,5.358662041946046
g5_3deg_30deg,E,Group_E7_61384_3deg_30deg,E,1.0,2.1729331137034134,2.1729331137034134,2.1729331137034134,B,0.01,2.1729331137034134,2.1729331137034134,0.01,4.597797747077276,2.2411582753240826,100.0,4.7385632941696985,2.2411582753240826,0.01,4.838161281282031,2.237511655527169,100.0,5.358662041946046
g5_3deg_45deg,E,Group_E7_61384_3deg_45deg,E,1.0,1.9801776098880937,1.9801776098880937,1.9801776098880937,B,0.01,1.9801776098880937,1.9801776098880937,0.01,4.597797747077276,1.9211164459828272,100.0,4.7385632941696985,1.9211164459828272,0.01,4.838161281282031,2.3238786341020528,100.0,5.358662041946046
g5_3deg_0deg,E,Group_E8_64445_3deg_0deg,E,1.0595257696037637,2.210197478856505,2.5946249800921026,2.210197478856505,B,0.01,2.536714198872596,2.536714198872596,0.01,4.597797747077276,2.5946249800921026,100.0,4.7385632941696985,2.5946249800921026,0.01,4.838161281282031,2.5946249800921026,100.0,5.358662041946046
g5_3deg_30deg,E,Group_E8_64445_3deg_30deg,E,4.3135919104845195,9.77986150733844,9.77986150733844,9.77986150733844,B,0.01,11.196587802666413,11.196587802666413,0.01,4.597797747077276,9.77986150733844,100.0,4.7385632941696985,9.77986150733844,0.01,4.838161281282031,9.77986150733844,100.0,5.358662041946046
g5_3deg_0deg,E,Group_E9_64446_3deg_0deg,E,1.0595257696037637,2.210197478856505,2.5946249800921026,2.210197478856505,B,0.01,2.536714198872596,2.536714198872596,0.01,4.597797747077276,2.5946249800921026,100.0,4.7385632941696985,2.5946249800921026,0.01,4.838161281282031,2.5946249800921026,100.0,5.358662041946046
g5_3deg_30deg,E,Group_E9_64446_3deg_30deg,E,4.3135919104845195,9.77986150733844,9.77986150733844,9.77986150733844,B,0.01,11.196587802666413,11.196587802666413,0.01,4.597797747077276,9.77986150733844,100.0,4.7385632941696985,9.77986150733844,0.01,4.838161281282031,9.77986150733844,100.0,5.358662041946046
